32,0.0,0.0,0.0,0.0
64,0.0008928571428571428,0.000892857142857143,0.0,0.0
128,0.00625,0.00235593625907758,0.0,0.0
256,0.0017857142857142857,0.0012621263496316005,0.0,0.0
512,0.0,0.0,0.0,0.0
1024,0.0,0.0,0.0,0.0
2048,0.0,0.0,0.0,0.0
4096,0.0,0.0,0.0,0.0
8192,0.0,0.0,0.0,0.0
16384,0.0,0.0,0.0,0.0
32768,0.0,0.0,0.0,0.0
65536,0.0,0.0,0.0,0.0
